PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34882714","Using topic modelling for unsupervised annotation of electronic health records to identify an outbreak of disease in UK dogs","Noble PM, Appleton C, Radford AD, Nenadic G.","PLoS One. 2021 Dec 9;16(12):e0260402. doi: 10.1371/journal.pone.0260402. eCollection 2021.","Noble PM","PLoS One","2021","2021/12/09","PMC8659617","","10.1371/journal.pone.0260402"
"34423260","Development and validation of techniques for phenotyping ST-elevation myocardial infarction encounters from electronic health records","Somani S, Yoffie S, Teng S, Havaldar S, Nadkarni GN, Zhao S, Glicksberg BS.","JAMIA Open. 2021 Aug 19;4(3):ooab068. doi: 10.1093/jamiaopen/ooab068. eCollection 2021 Jul.","Somani S","JAMIA Open","2021","2021/08/23","PMC8374370","","10.1093/jamiaopen/ooab068"
"30815189","Assessing Information Congruence of Documented Cardiovascular Disease between Electronic Dental and Medical Records","Patel J, Mowery D, Krishnan A, Thyvalikakath T.","AMIA Annu Symp Proc. 2018 Dec 5;2018:1442-1450. eCollection 2018.","Patel J","AMIA Annu Symp Proc","2018","2019/03/01","PMC6371326","",""
"33933654","A predictive model of clinical deterioration among hospitalized COVID-19 patients by harnessing hospital course trajectories","Mauer E, Lee J, Choi J, Zhang H, Hoffman KL, Easthausen IJ, Rajan M, Weiner MG, Kaushal R, Safford MM, Steel PAD, Banerjee S.","J Biomed Inform. 2021 Jun;118:103794. doi: 10.1016/j.jbi.2021.103794. Epub 2021 Apr 30.","Mauer E","J Biomed Inform","2021","2021/05/02","PMC8084618","","10.1016/j.jbi.2021.103794"
"29324812","Identifying unmet clinical need in hypertrophic cardiomyopathy using national electronic health records","Pujades-Rodriguez M, Guttmann OP, Gonzalez-Izquierdo A, Duyx B, O'Mahony C, Elliott P, Hemingway H.","PLoS One. 2018 Jan 11;13(1):e0191214. doi: 10.1371/journal.pone.0191214. eCollection 2018.","Pujades-Rodriguez M","PLoS One","2018","2018/01/12","PMC5764451","","10.1371/journal.pone.0191214"
"33930132","Identifying risk of opioid use disorder for patients taking opioid medications with deep learning","Dong X, Deng J, Rashidian S, Abell-Hart K, Hou W, Rosenthal RN, Saltz M, Saltz JH, Wang F.","J Am Med Inform Assoc. 2021 Jul 30;28(8):1683-1693. doi: 10.1093/jamia/ocab043.","Dong X","J Am Med Inform Assoc","2021","2021/04/30","PMC8324214","","10.1093/jamia/ocab043"
"29630604","Readmission prediction via deep contextual embedding of clinical concepts","Xiao C, Ma T, Dieng AB, Blei DM, Wang F.","PLoS One. 2018 Apr 9;13(4):e0195024. doi: 10.1371/journal.pone.0195024. eCollection 2018.","Xiao C","PLoS One","2018","2018/04/10","PMC5890980","","10.1371/journal.pone.0195024"
"29854116","Detecting Evidence of Intra-abdominal Surgical Site Infections from Radiology Reports Using Natural Language Processing","Chapman AB, Mowery DL, Swords DS, Chapman WW, Bucher BT.","AMIA Annu Symp Proc. 2018 Apr 16;2017:515-524. eCollection 2017.","Chapman AB","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977582","",""
"33871017","Incorporating real-world evidence into the development of patient blood glucose prediction algorithms for the ICU","Fitzgerald O, Perez-Concha O, Gallego B, Saxena MK, Rudd L, Metke-Jimenez A, Jorm L.","J Am Med Inform Assoc. 2021 Jul 30;28(8):1642-1650. doi: 10.1093/jamia/ocab060.","Fitzgerald O","J Am Med Inform Assoc","2021","2021/04/19","PMC8324237","","10.1093/jamia/ocab060"
"30268842","PISTON: Predicting drug indications and side effects using topic modeling and natural language processing","Jang G, Lee T, Hwang S, Park C, Ahn J, Seo S, Hwang Y, Yoon Y.","J Biomed Inform. 2018 Nov;87:96-107. doi: 10.1016/j.jbi.2018.09.015. Epub 2018 Sep 27.","Jang G","J Biomed Inform","2018","2018/10/01","","","10.1016/j.jbi.2018.09.015"
"30815148","Disease Trajectories and End-of-Life Care for Dementias: Latent Topic Modeling and Trend Analysis Using Clinical Notes","Wang L, Lakin J, Riley C, Korach Z, Frain LN, Zhou L.","AMIA Annu Symp Proc. 2018 Dec 5;2018:1056-1065. eCollection 2018.","Wang L","AMIA Annu Symp Proc","2018","2019/03/01","PMC6371376","",""
"30336262","Using neural attention networks to detect adverse medical events from electronic health records","Chu J, Dong W, He K, Duan H, Huang Z.","J Biomed Inform. 2018 Nov;87:118-130. doi: 10.1016/j.jbi.2018.10.002. Epub 2018 Oct 15.","Chu J","J Biomed Inform","2018","2018/10/19","","","10.1016/j.jbi.2018.10.002"
"29854185","Representation of Social History Factors Across Age Groups: A Topic Analysis of Free-Text Social Documentation","Lindemann EA, Chen ES, Wang Y, Skube SJ, Melton GB.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1169-1178. eCollection 2017.","Lindemann EA","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977721","",""
"29854175","Leveraging existing corpora for de-identification of psychiatric notes using domain adaptation","Lee HJ, Zhang Y, Roberts K, Xu H.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1070-1079. eCollection 2017.","Lee HJ","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977650","",""
"33270762","Effectiveness of corticosteroids in patients with sepsis or septic shock using the new third international consensus definitions (Sepsis-3): A retrospective observational study","Wu YP, Lauffenburger JC.","PLoS One. 2020 Dec 3;15(12):e0243149. doi: 10.1371/journal.pone.0243149. eCollection 2020.","Wu YP","PLoS One","2020","2020/12/03","PMC7714118","","10.1371/journal.pone.0243149"
"31591641","Extracting medications and associated adverse drug events using a natural language processing system combining knowledge base and deep learning","Chen L, Gu Y, Ji X, Sun Z, Li H, Gao Y, Huang Y.","J Am Med Inform Assoc. 2020 Jan 1;27(1):56-64. doi: 10.1093/jamia/ocz141.","Chen L","J Am Med Inform Assoc","2020","2019/10/09","PMC7489056","","10.1093/jamia/ocz141"
"31693679","Long-term vancomycin use had low risk of ototoxicity","Humphrey C, Veve MP, Walker B, Shorman MA.","PLoS One. 2019 Nov 6;14(11):e0224561. doi: 10.1371/journal.pone.0224561. eCollection 2019.","Humphrey C","PLoS One","2019","2019/11/07","PMC6834250","","10.1371/journal.pone.0224561"
"34963142","Characterizing styles of clinical note production and relationship to clinical work hours among first-year residents","Gong JJ, Soleimani H, Murray SG, Adler-Milstein J.","J Am Med Inform Assoc. 2021 Dec 28;29(1):120-127. doi: 10.1093/jamia/ocab253.","Gong JJ","J Am Med Inform Assoc","2021","2021/12/28","PMC8714268","","10.1093/jamia/ocab253"
"33591972","PI Prob: A risk prediction and clinical guidance system for evaluating patients with recurrent infections","Rider NL, Cahill G, Motazedi T, Wei L, Kurian A, Noroski LM, Seeborg FO, Chinn IK, Roberts K.","PLoS One. 2021 Feb 16;16(2):e0237285. doi: 10.1371/journal.pone.0237285. eCollection 2021.","Rider NL","PLoS One","2021","2021/02/16","PMC7886140","","10.1371/journal.pone.0237285"
"29854204","Evaluation of Semantic Web Technologies for Storing Computable Definitions of Electronic Health Records Phenotyping Algorithms","Papež V, Denaxas S, Hemingway H.","AMIA Annu Symp Proc. 2018 Apr 16;2017:1352-1361. eCollection 2017.","Papež V","AMIA Annu Symp Proc","2018","2018/06/02","PMC5977586","",""
"31329892","Integration of genetic and clinical information to improve imputation of data missing from electronic health records","Li R, Chen Y, Moore JH.","J Am Med Inform Assoc. 2019 Oct 1;26(10):1056-1063. doi: 10.1093/jamia/ocz041.","Li R","J Am Med Inform Assoc","2019","2019/07/23","PMC6748821","","10.1093/jamia/ocz041"
"32109551","Research on Chinese medical named entity recognition based on collaborative cooperation of multiple neural network models","Ji B, Li S, Yu J, Ma J, Tang J, Wu Q, Tan Y, Liu H, Ji Y.","J Biomed Inform. 2020 Apr;104:103395. doi: 10.1016/j.jbi.2020.103395. Epub 2020 Feb 25.","Ji B","J Biomed Inform","2020","2020/02/29","","","10.1016/j.jbi.2020.103395"
"30009991","A scalable method for supporting multiple patient cohort discovery projects using i2b2","Sholle ET, Davila MA, Kabariti J, Schwartz JZ, Varughese VI, Cole CL, Campion TR Jr.","J Biomed Inform. 2018 Aug;84:179-183. doi: 10.1016/j.jbi.2018.07.010. Epub 2018 Jul 19.","Sholle ET","J Biomed Inform","2018","2018/07/17","","","10.1016/j.jbi.2018.07.010"
"31334805","Adverse drug event and medication extraction in electronic health records via a cascading architecture with different sequence labeling models and word embeddings","Dai HJ, Su CH, Wu CS.","J Am Med Inform Assoc. 2020 Jan 1;27(1):47-55. doi: 10.1093/jamia/ocz120.","Dai HJ","J Am Med Inform Assoc","2020","2019/07/24","PMC7489070","","10.1093/jamia/ocz120"
"31419265","How are medical students using the Electronic Health Record (EHR)?: An analysis of EHR use on an inpatient medicine rotation","Chi J, Bentley J, Kugler J, Chen JH.","PLoS One. 2019 Aug 16;14(8):e0221300. doi: 10.1371/journal.pone.0221300. eCollection 2019.","Chi J","PLoS One","2019","2019/08/17","PMC6697335","","10.1371/journal.pone.0221300"
"33936396","Deep Learning Approach to Parse Eligibility Criteria in Dietary Supplements Clinical Trials Following OMOP Common Data Model","Bompelli A, Li J, Xu Y, Wang N, Wang Y, Adam T, He Z, Zhang R.","AMIA Annu Symp Proc. 2021 Jan 25;2020:243-252. eCollection 2020.","Bompelli A","AMIA Annu Symp Proc","2021","2021/05/03","PMC8075443","",""
"29982511","Identifying surgical site infections in electronic health data using predictive models","Grundmeier RW, Xiao R, Ross RK, Ramos MJ, Karavite DJ, Michel JJ, Gerber JS, Coffin SE.","J Am Med Inform Assoc. 2018 Sep 1;25(9):1160-1166. doi: 10.1093/jamia/ocy075.","Grundmeier RW","J Am Med Inform Assoc","2018","2018/07/09","PMC7646895","","10.1093/jamia/ocy075"
"32308845","Regional Variations in Documentation of Sexual Trauma Concepts in Electronic Medical Records in the United States Veterans Health Administration","Jones AL, Pettey WBP, Carter ME, Brignone E, Redd A, Suo Y, Divita G, Blais RK, Fargo JD, Gundlapalli AV.","AMIA Annu Symp Proc. 2020 Mar 4;2019:514-522. eCollection 2019.","Jones AL","AMIA Annu Symp Proc","2020","2020/04/21","PMC7153121","",""
"32730362","Extraction of radiographic findings from unstructured thoracoabdominal computed tomography reports using convolutional neural network based natural language processing","Pandey M, Xu Z, Sholle E, Maliakal G, Singh G, Fatima Z, Larine D, Lee BC, Wang J, van Rosendael AR, Baskaran L, Shaw LJ, Min JK, Al'Aref SJ.","PLoS One. 2020 Jul 30;15(7):e0236827. doi: 10.1371/journal.pone.0236827. eCollection 2020.","Pandey M","PLoS One","2020","2020/07/31","PMC7392233","","10.1371/journal.pone.0236827"
"30976758","Multi-perspective predictive modeling for acute kidney injury in general hospital populations using electronic medical records","He J, Hu Y, Zhang X, Wu L, Waitman LR, Liu M.","JAMIA Open. 2019 Apr;2(1):115-122. doi: 10.1093/jamiaopen/ooy043. Epub 2018 Nov 15.","He J","JAMIA Open","2019","2019/04/13","PMC6447093","","10.1093/jamiaopen/ooy043"
"32866626","A random forest algorithm-based approach to capture latent decision variables and their cutoff values","Matsuo R, Yamazaki T, Suzuki M, Toyama H, Araki K.","J Biomed Inform. 2020 Oct;110:103548. doi: 10.1016/j.jbi.2020.103548. Epub 2020 Aug 28.","Matsuo R","J Biomed Inform","2020","2020/09/01","","","10.1016/j.jbi.2020.103548"
"34265451","Development of a generalizable natural language processing pipeline to extract physician-reported pain from clinical reports: Generated using publicly-available datasets and tested on institutional clinical reports for cancer patients with bone metastases","Naseri H, Kafi K, Skamene S, Tolba M, Faye MD, Ramia P, Khriguian J, Kildea J.","J Biomed Inform. 2021 Aug;120:103864. doi: 10.1016/j.jbi.2021.103864. Epub 2021 Jul 12.","Naseri H","J Biomed Inform","2021","2021/07/15","","","10.1016/j.jbi.2021.103864"
"33150369","Development of a predictive model for retention in HIV care using natural language processing of clinical notes","Oliwa T, Furner B, Schmitt J, Schneider J, Ridgway JP.","J Am Med Inform Assoc. 2021 Jan 15;28(1):104-112. doi: 10.1093/jamia/ocaa220.","Oliwa T","J Am Med Inform Assoc","2021","2020/11/05","PMC7810456","","10.1093/jamia/ocaa220"
"32279080","Using and improving distributed data networks to generate actionable evidence: the case of real-world outcomes in the Food and Drug Administration's Sentinel system","Brown JS, Maro JC, Nguyen M, Ball R.","J Am Med Inform Assoc. 2020 May 1;27(5):793-797. doi: 10.1093/jamia/ocaa028.","Brown JS","J Am Med Inform Assoc","2020","2020/04/13","PMC7647264","","10.1093/jamia/ocaa028"
"30794638","Machine learning models for early sepsis recognition in the neonatal intensive care unit using readily available electronic health record data","Masino AJ, Harris MC, Forsyth D, Ostapenko S, Srinivasan L, Bonafide CP, Balamuth F, Schmatz M, Grundmeier RW.","PLoS One. 2019 Feb 22;14(2):e0212665. doi: 10.1371/journal.pone.0212665. eCollection 2019.","Masino AJ","PLoS One","2019","2019/02/23","PMC6386402","","10.1371/journal.pone.0212665"
"31504605","Identifying relations of medications with adverse drug events using recurrent convolutional neural networks and gradient boosting","Yang X, Bian J, Fang R, Bjarnadottir RI, Hogan WR, Wu Y.","J Am Med Inform Assoc. 2020 Jan 1;27(1):65-72. doi: 10.1093/jamia/ocz144.","Yang X","J Am Med Inform Assoc","2020","2019/09/11","PMC7489076","","10.1093/jamia/ocz144"
"30768971","Automatic ICD code assignment of Chinese clinical notes based on multilayer attention BiRNN","Yu Y, Li M, Liu L, Fei Z, Wu FX, Wang J.","J Biomed Inform. 2019 Mar;91:103114. doi: 10.1016/j.jbi.2019.103114. Epub 2019 Feb 12.","Yu Y","J Biomed Inform","2019","2019/02/16","","","10.1016/j.jbi.2019.103114"
"33534862","Hospital discharge data is not accurate enough to monitor the incidence of postpartum hemorrhage","Walther D, Halfon P, Tanzer R, Burnand B, Robertson M, Vial Y, Desseauve D, Le Pogam MA.","PLoS One. 2021 Feb 3;16(2):e0246119. doi: 10.1371/journal.pone.0246119. eCollection 2021.","Walther D","PLoS One","2021","2021/02/03","PMC7857548","","10.1371/journal.pone.0246119"
"31242238","Feature selection and transformation by machine learning reduce variable numbers and improve prediction for heart failure readmission or death","Awan SE, Bennamoun M, Sohel F, Sanfilippo FM, Chow BJ, Dwivedi G.","PLoS One. 2019 Jun 26;14(6):e0218760. doi: 10.1371/journal.pone.0218760. eCollection 2019.","Awan SE","PLoS One","2019","2019/06/27","PMC6594617","","10.1371/journal.pone.0218760"
"30639392","Mining fall-related information in clinical notes: Comparison of rule-based and novel word embedding-based machine learning approaches","Topaz M, Murga L, Gaddis KM, McDonald MV, Bar-Bachar O, Goldberg Y, Bowles KH.","J Biomed Inform. 2019 Feb;90:103103. doi: 10.1016/j.jbi.2019.103103. Epub 2019 Jan 9.","Topaz M","J Biomed Inform","2019","2019/01/15","","","10.1016/j.jbi.2019.103103"
"33635890","A natural language processing and deep learning approach to identify child abuse from pediatric electronic medical records","Annapragada AV, Donaruma-Kwoh MM, Annapragada AV, Starosolski ZA.","PLoS One. 2021 Feb 26;16(2):e0247404. doi: 10.1371/journal.pone.0247404. eCollection 2021.","Annapragada AV","PLoS One","2021","2021/02/26","PMC7909689","","10.1371/journal.pone.0247404"
"29705196","Automatic address validation and health record review to identify homeless Social Security disability applicants","Erickson J, Abbott K, Susienka L.","J Biomed Inform. 2018 Jun;82:41-46. doi: 10.1016/j.jbi.2018.04.012. Epub 2018 Apr 26.","Erickson J","J Biomed Inform","2018","2018/04/30","","","10.1016/j.jbi.2018.04.012"
"33544775","Machine learning-based prediction of in-hospital mortality using admission laboratory data: A retrospective, single-site study using electronic health record data","Seki T, Kawazoe Y, Ohe K.","PLoS One. 2021 Feb 5;16(2):e0246640. doi: 10.1371/journal.pone.0246640. eCollection 2021.","Seki T","PLoS One","2021","2021/02/05","PMC7864463","","10.1371/journal.pone.0246640"
"31233140","Toward a clinical text encoder: pretraining for clinical natural language processing with applications to substance misuse","Dligach D, Afshar M, Miller T.","J Am Med Inform Assoc. 2019 Nov 1;26(11):1272-1278. doi: 10.1093/jamia/ocz072.","Dligach D","J Am Med Inform Assoc","2019","2019/06/25","PMC6798566","","10.1093/jamia/ocz072"
"33576413","Quantification of abdominal fat from computed tomography using deep learning and its association with electronic health records in an academic biobank","MacLean MT, Jehangir Q, Vujkovic M, Ko YA, Litt H, Borthakur A, Sagreiya H, Rosen M, Mankoff DA, Schnall MD, Shou H, Chirinos J, Damrauer SM, Torigian DA, Carr R, Rader DJ, Witschey WR.","J Am Med Inform Assoc. 2021 Jun 12;28(6):1178-1187. doi: 10.1093/jamia/ocaa342.","MacLean MT","J Am Med Inform Assoc","2021","2021/02/12","PMC8661423","","10.1093/jamia/ocaa342"
"33338223","Building longitudinal medication dose data using medication information extracted from clinical notes in electronic health records","McNeer E, Beck C, Weeks HL, Williams ML, James NT, Bejan CA, Choi L.","J Am Med Inform Assoc. 2021 Mar 18;28(4):782-790. doi: 10.1093/jamia/ocaa291.","McNeer E","J Am Med Inform Assoc","2021","2020/12/18","PMC7973457","","10.1093/jamia/ocaa291"
"30778576","An ancillary genomics system to support the return of pharmacogenomic results","Rasmussen LV, Smith ME, Almaraz F, Persell SD, Rasmussen-Torvik LJ, Pacheco JA, Chisholm RL, Christensen C, Herr TM, Wehbe FH, Starren JB.","J Am Med Inform Assoc. 2019 Apr 1;26(4):306-310. doi: 10.1093/jamia/ocy187.","Rasmussen LV","J Am Med Inform Assoc","2019","2019/02/20","PMC6402311","","10.1093/jamia/ocy187"
"31769835","Adverse drug event rates in pediatric pulmonary hypertension: a comparison of real-world data sources","Geva A, Abman SH, Manzi SF, Ivy DD, Mullen MP, Griffin J, Lin C, Savova GK, Mandl KD.","J Am Med Inform Assoc. 2020 Feb 1;27(2):294-300. doi: 10.1093/jamia/ocz194.","Geva A","J Am Med Inform Assoc","2020","2019/11/27","PMC7025334","","10.1093/jamia/ocz194"
